,values
GO:0016571,6.893806e-11
GO:0060426,6.8653846e-11
GO:0022010,6.319053e-11
GO:0060602,6.308177e-11
GO:0072660,6.1402355e-11
GO:0048368,5.974973e-11
GO:0048499,5.963471e-11
GO:0060461,5.8839385e-11
GO:0009913,5.662966e-11
GO:0008631,5.5955962e-11
GO:0050953,4.998553e-11
GO:0060047,4.8525257e-11
GO:0006625,4.6097553e-11
GO:0006013,4.171397e-11
GO:0051418,4.1326786e-11
GO:0061046,4.1147488e-11
GO:0043009,4.062055e-11
GO:0019230,3.9340604e-11
GO:0030903,3.5936965e-11
GO:0031076,3.3709955e-11
GO:0050954,3.123026e-11
GO:0000077,3.1200886e-11
GO:0007031,3.08584e-11
GO:0043369,2.7678153e-11
GO:0021934,2.5422933e-11
GO:0001941,2.5408769e-11
GO:0071930,2.3738645e-11
GO:0016557,2.3508258e-11
GO:0001973,2.3049862e-11
GO:0090168,2.2370274e-11
GO:0003176,2.1559858e-11
GO:0060163,2.113544e-11
GO:0072192,2.1095624e-11
GO:0007009,2.0835488e-11
GO:0043418,1.8227402e-11
GO:0006895,1.749411e-11
GO:0039003,1.705704e-11
GO:0097474,1.6035681e-11
GO:0008088,1.4977956e-11
GO:0038165,1.473385e-11
GO:0006014,1.4142474e-11
GO:1901475,1.3240382e-11
GO:0021702,1.2981224e-11
GO:0032808,1.2628373e-11
GO:0006565,1.1528753e-11
GO:0006660,1.15218625e-11
GO:0070925,1.0600911e-11
GO:0021707,9.274339e-12
GO:0007512,8.970556e-12
GO:0021877,8.8885e-12
GO:1903008,8.862367e-12
GO:0051610,8.732882e-12
GO:0072553,8.730933e-12
GO:0007006,8.693098e-12
GO:0097156,8.621182e-12
GO:0015878,7.64505e-12
GO:0048133,6.954947e-12
GO:2000524,6.752064e-12
GO:0043163,6.5246506e-12
GO:1990117,6.2929098e-12
GO:0007084,6.1284398e-12
GO:1903044,6.0281485e-12
GO:0021513,5.8201196e-12
GO:0006893,5.733462e-12
GO:0016050,5.7162695e-12
GO:1990009,5.6013883e-12
GO:0099041,5.4369937e-12
GO:0097049,5.4000697e-12
GO:0003342,4.8833797e-12
GO:0048566,4.416486e-12
GO:0098711,4.1500553e-12
GO:0031579,4.0170137e-12
GO:0021798,3.293106e-12
GO:0060503,3.2206278e-12
GO:0015807,2.8517993e-12
GO:0071709,2.7926667e-12
GO:0042273,2.678196e-12
GO:0007178,2.3550651e-12
GO:0044871,2.341516e-12
GO:1904124,2.3344568e-12
GO:0014045,1.7934433e-12
GO:0001881,1.1863793e-12
GO:0047497,1.1105879e-12
GO:0048371,1.0235524e-12
GO:0001922,9.187447e-13
GO:0072101,8.9089505e-13
GO:0097490,7.84377e-13
GO:0097753,6.3418097e-13
GO:0048561,6.1818264e-13
GO:1902362,5.70018e-13
GO:0044346,5.353245e-13
GO:0060538,3.2721658e-13
GO:0086003,3.262835e-13
GO:0061912,3.0742195e-13
GO:0014037,2.2682835e-13
GO:0034497,1.9910072e-13
GO:0015833,1.1211201e-13
GO:0016558,8.714108e-14
GO:0034635,7.27799e-14
GO:0060458,6.90024e-14
GO:0050851,6.184624e-14
GO:0006659,5.673875e-14
GO:0000423,2.7403933e-14
GO:1990402,4.9137855e-15
GO:0032400,1.8341599e-15
GO:1902483,1.3105192e-15
GO:0021740,7.1045794e-16
GO:0015670,6.6478513e-16
GO:0044805,2.6529532e-16
GO:0003130,2.3169467e-16
GO:0001711,1.7675575e-16
GO:0002276,1.30990485e-17
GO:1902170,0.0
GO:1902491,0.0
GO:1903118,0.0
GO:2001021,0.0
GO:1901995,0.0
GO:1904550,0.0
GO:1902356,0.0
GO:0006570,0.0
GO:0015889,0.0
GO:0046511,0.0
GO:0021999,0.0
GO:0070302,0.0
GO:0009064,0.0
GO:0045069,0.0
GO:0060367,0.0
GO:0019885,0.0
GO:0031179,0.0
GO:1902882,0.0
GO:1901256,0.0
GO:1901398,0.0
GO:0061514,0.0
GO:0071105,0.0
GO:1905590,0.0
GO:1990637,0.0
GO:1902595,0.0
GO:0001910,0.0
GO:1902415,0.0
GO:0051725,0.0
GO:1905176,0.0
GO:0038043,0.0
GO:0060427,0.0
GO:0033003,0.0
GO:0044774,0.0
GO:1901292,0.0
GO:0032826,0.0
GO:0030185,0.0
GO:0044795,0.0
GO:0019319,0.0
GO:0140469,0.0
GO:0043041,0.0
GO:0044355,0.0
GO:0002718,0.0
GO:0009240,0.0
GO:0018350,0.0
GO:0062176,0.0
GO:0010903,0.0
GO:0090384,0.0
GO:1903611,0.0
GO:0072677,0.0
GO:0071763,0.0
GO:0072703,0.0
GO:2000277,0.0
GO:0051249,0.0
GO:0044089,0.0
GO:0038113,0.0
GO:0032675,0.0
GO:0022616,0.0
GO:0070368,0.0
GO:0035962,0.0
GO:0097117,0.0
GO:0044524,0.0
GO:0044062,0.0
GO:0038158,0.0
GO:0098990,0.0
GO:0048073,0.0
GO:0010455,0.0
GO:1902178,0.0
GO:0071139,0.0
GO:0090282,0.0
GO:0040001,0.0
GO:0072262,0.0
GO:0021859,0.0
GO:0072173,0.0
GO:2001294,0.0
GO:1901423,0.0
GO:0060857,0.0
GO:0032792,0.0
GO:0019050,0.0
GO:0016036,0.0
GO:1990386,0.0
GO:0000105,0.0
GO:0106045,0.0
GO:0048264,0.0
GO:0018021,0.0
GO:0006558,0.0
GO:0038173,0.0
GO:0070409,0.0
GO:0006616,0.0
GO:0050688,0.0
GO:1903422,0.0
GO:0003026,0.0
GO:1990758,0.0
GO:0039528,0.0
GO:0060366,0.0
GO:0045337,0.0
GO:0045342,0.0
GO:0032368,0.0
GO:0042158,0.0
GO:2000533,0.0
GO:0071396,0.0
GO:0085032,0.0
GO:1900038,0.0
GO:1903036,0.0
GO:0060792,0.0
GO:1904303,0.0
GO:1903423,0.0
GO:0006580,0.0
GO:1901994,0.0
GO:0140194,0.0
GO:0050893,0.0
GO:1901751,0.0
GO:1905396,0.0
GO:0060330,0.0
GO:0090361,0.0
GO:0090148,0.0
GO:0048074,0.0
GO:1901143,0.0
GO:0051228,0.0
GO:0035582,0.0
GO:0072740,0.0
GO:0051413,0.0
GO:1902884,0.0
GO:1903034,0.0
GO:0018963,0.0
GO:0046167,0.0
GO:0070367,0.0
GO:0006517,0.0
GO:0097466,0.0
GO:0019935,0.0
GO:1990764,0.0
GO:0098904,0.0
GO:0098508,0.0
GO:0006589,0.0
GO:1905429,0.0
GO:1905818,0.0
GO:0097475,0.0
GO:0043269,0.0
GO:1901389,0.0
GO:0015782,0.0
GO:0045834,0.0
GO:0097090,0.0
GO:1990145,0.0
GO:0090242,0.0
GO:0033045,0.0
GO:0033373,0.0
GO:0090076,0.0
GO:1905855,0.0
GO:0048319,0.0
GO:0006784,0.0
GO:0040015,0.0
GO:0070423,0.0
GO:1902349,0.0
GO:1902954,0.0
GO:0033320,0.0
GO:0036531,0.0
GO:0062234,0.0
GO:0038190,0.0
GO:0033559,0.0
GO:1903926,0.0
GO:0046726,0.0
GO:0071423,0.0
GO:0032655,0.0
GO:0035709,0.0
GO:0080184,0.0
GO:1903712,0.0
GO:0003108,0.0
GO:1903489,0.0
GO:0048209,0.0
GO:2000641,0.0
GO:1903774,0.0
GO:0030954,0.0
GO:0038114,0.0
GO:0034201,0.0
GO:0005985,0.0
GO:0061767,0.0
GO:0150013,0.0
GO:0002518,0.0
GO:1902563,0.0
GO:0051902,0.0
GO:1905584,0.0
GO:0035728,0.0
GO:0075521,0.0
GO:1902748,0.0
GO:0090382,0.0
GO:0002280,0.0
GO:0001920,0.0
GO:0055002,0.0
GO:0045829,0.0
GO:0001787,0.0
GO:0043471,0.0
GO:0097017,0.0
GO:0051438,0.0
GO:0061408,0.0
GO:0061526,0.0
GO:0052746,0.0
GO:0070241,0.0
GO:0036261,0.0
GO:0033386,0.0
GO:0001712,0.0
GO:0031591,0.0
GO:0051972,0.0
GO:0034436,0.0
GO:2001229,0.0
GO:0045175,0.0
GO:0072752,0.0
GO:0021557,0.0
GO:0060313,0.0
GO:1904261,0.0
GO:0009062,0.0
GO:0018979,0.0
GO:0010657,0.0
GO:0050428,0.0
GO:0048875,0.0
GO:0048520,0.0
GO:0002573,0.0
GO:1905934,0.0
GO:0021563,0.0
GO:0039520,0.0
GO:0038155,0.0
GO:1903919,0.0
GO:1904317,0.0
GO:0042667,0.0
GO:0060693,0.0
GO:1901563,0.0
GO:0090069,0.0
GO:0046459,0.0
GO:1905090,0.0
GO:0015805,0.0
GO:0050866,0.0
GO:0071887,0.0
GO:0061727,0.0
GO:0006211,0.0
GO:1905526,0.0
GO:1902847,0.0
GO:0016137,0.0
GO:0032802,0.0
GO:0048075,0.0
GO:0009451,0.0
GO:0002085,0.0
GO:0018874,0.0
GO:1901750,0.0
GO:0060981,0.0
GO:1903576,0.0
GO:0072755,0.0
GO:0060979,0.0
GO:1901028,0.0
GO:0015851,0.0
GO:0061048,0.0
GO:0140206,0.0
GO:0006751,0.0
GO:0035772,0.0
GO:0071301,0.0
GO:0052472,0.0
GO:1905651,0.0
GO:0050746,0.0
GO:0045604,0.0
GO:1904273,0.0
GO:1905041,0.0
GO:0006601,0.0
GO:0033692,0.0
GO:2000103,0.0
GO:0090649,0.0
GO:0071247,0.0
GO:0034276,0.0
GO:0010789,0.0
GO:0032673,0.0
GO:0031034,0.0
GO:0035026,0.0
GO:0010985,0.0
GO:0045685,0.0
GO:0046380,0.0
GO:0014905,0.0
GO:0050820,0.0
GO:0006591,0.0
GO:0014004,0.0
GO:1904643,0.0
GO:0006639,0.0
GO:0060283,0.0
GO:0038112,0.0
GO:0002312,0.0
GO:0051582,0.0
GO:0070486,0.0
GO:0019510,0.0
GO:1905653,0.0
GO:1900826,0.0
GO:0038110,0.0
GO:0060350,0.0
GO:1903946,0.0
GO:0030970,0.0
GO:0032370,0.0
GO:0051697,0.0
GO:1990983,0.0
GO:0070120,0.0
GO:0071602,0.0
GO:0098773,0.0
GO:0035694,0.0
GO:0046491,0.0
GO:0002035,0.0
GO:0021836,0.0
GO:0071506,0.0
GO:0015786,0.0
GO:0071359,0.0
GO:0006568,0.0
GO:0006404,0.0
GO:0007091,0.0
GO:0140199,0.0
GO:0097734,0.0
GO:0106049,0.0
GO:0071919,0.0
GO:0032774,0.0
GO:0035695,0.0
GO:0060491,0.0
GO:0022007,0.0
GO:0072202,0.0
GO:0002828,0.0
GO:0050960,0.0
GO:0015835,0.0
GO:2000393,0.0
GO:2000655,0.0
GO:0070076,0.0
GO:0035552,0.0
GO:1901053,0.0
GO:0019242,0.0
GO:0010189,0.0
GO:1904251,0.0
GO:1901187,0.0
GO:1904391,0.0
GO:1905001,0.0
GO:0036525,0.0
GO:0071863,0.0
GO:0034344,0.0
GO:0035526,0.0
GO:0070295,0.0
GO:1903810,0.0
GO:0001694,0.0
GO:0061888,0.0
GO:0140207,0.0
GO:0051611,0.0
GO:0034699,0.0
GO:2000822,0.0
GO:2000706,0.0
GO:0098528,0.0
GO:0061857,0.0
GO:0097326,0.0
GO:0001879,0.0
GO:0034696,0.0
GO:0106273,0.0
GO:0080058,0.0
GO:0016031,0.0
GO:0018193,0.0
GO:0038111,0.0
GO:0042278,0.0
GO:0003050,0.0
GO:0021564,0.0
GO:0031343,0.0
GO:0014741,0.0
GO:0034342,0.0
GO:0035928,0.0
GO:0046356,0.0
GO:0036471,0.0
GO:0003058,0.0
GO:1900101,0.0
GO:0070375,0.0
GO:0002524,0.0
GO:1904018,0.0
GO:0018126,0.0
GO:0030573,0.0
GO:0051797,0.0
GO:0045338,0.0
GO:0097536,0.0
GO:0043543,0.0
GO:0060947,0.0
GO:0043004,0.0
GO:0086001,0.0
GO:0097080,0.0
GO:0003128,0.0
GO:1901962,0.0
GO:0019377,0.0
GO:0070194,0.0
GO:0044818,0.0
GO:1904586,0.0
GO:0090671,0.0
GO:0098659,0.0
GO:0000916,0.0
GO:0019853,0.0
GO:0090721,0.0
GO:1902859,0.0
GO:0098749,0.0
GO:1902108,0.0
GO:0010767,0.0
GO:0002419,0.0
GO:1901289,0.0
GO:0002204,0.0
GO:0033342,0.0
GO:0046490,0.0
GO:0042748,0.0
GO:1903011,0.0
GO:0099093,0.0
GO:1903966,0.0
GO:0071104,0.0
GO:2000194,0.0
GO:0001770,0.0
GO:0042431,0.0
GO:0043402,0.0
GO:0086072,0.0
GO:0009069,0.0
GO:1901248,0.0
GO:0150115,0.0
GO:0080144,0.0
GO:1902903,0.0
GO:0075506,0.0
GO:2001311,0.0
GO:0110081,0.0
GO:0060301,0.0
GO:0008078,0.0
GO:1901390,0.0
GO:1902225,0.0
GO:0048640,0.0
GO:0061502,0.0
GO:1905242,0.0
GO:0031365,0.0
GO:0097051,0.0
GO:0071788,0.0
GO:1901753,0.0
GO:0009235,0.0
GO:0030974,0.0
GO:0038156,0.0
GO:0097212,0.0
GO:0043313,0.0
GO:0048034,0.0
GO:0033043,0.0
GO:0060443,0.0
GO:0071418,0.0
GO:0015919,0.0
GO:0018158,0.0
GO:2000314,0.0
GO:0019322,0.0
GO:0090144,0.0
GO:0010743,0.0
GO:0001698,0.0
GO:0060735,0.0
GO:0032979,0.0
GO:0015074,0.0
GO:1901342,0.0
GO:0043063,0.0
GO:1904844,0.0
GO:0097699,0.0
GO:0060143,0.0
GO:1904426,0.0
GO:0019483,0.0
GO:1904442,0.0
GO:0002625,0.0
GO:1905123,0.0
GO:1902544,0.0
GO:0034255,0.0
GO:0001840,0.0
GO:1902463,0.0
GO:0099638,0.0
GO:1902883,0.0
GO:0006668,0.0
GO:0018215,0.0
GO:1902629,0.0
GO:0060506,0.0
GO:0010999,0.0
GO:0043549,0.0
GO:1901662,0.0
GO:0018022,0.0
GO:2001044,0.0
GO:0003025,0.0
GO:1900131,0.0
GO:0002447,0.0
GO:1903778,0.0
GO:0097210,0.0
GO:0008592,0.0
GO:0032231,0.0
GO:1990442,0.0
GO:0051029,0.0
GO:0006065,0.0
GO:0019060,0.0
GO:0019440,0.0
GO:0032663,0.0
GO:0015904,0.0
GO:0051350,0.0
GO:0060632,0.0
GO:0021528,0.0
GO:0043420,0.0
GO:0034389,0.0
GO:1903806,0.0
GO:0036250,0.0
GO:0033316,0.0
GO:0046874,0.0
GO:1990823,0.0
GO:0046725,0.0
GO:0034727,0.0
GO:0036344,0.0
GO:0006576,0.0
GO:0043143,0.0
GO:2000348,0.0
GO:0039531,0.0
GO:0033026,0.0
GO:0060456,0.0
GO:1905835,0.0
GO:0090083,0.0
GO:0060460,0.0
GO:0061756,0.0
GO:0051284,0.0
GO:0060251,0.0
GO:1905898,0.0
GO:0002190,0.0
GO:2000017,0.0
GO:0010640,0.0
GO:0042659,0.0
GO:0061550,0.0
GO:2000458,0.0
GO:2000156,0.0
GO:0042636,0.0
GO:0001885,0.0
GO:2000057,0.0
GO:0051692,0.0
GO:0060267,0.0
GO:1902691,0.0
GO:0071787,0.0
GO:0016598,0.0
GO:1900753,0.0
GO:0070982,0.0
GO:1905719,0.0
GO:1901355,0.0
GO:1901184,0.0
GO:0099639,0.0
GO:0002336,0.0
GO:1904220,0.0
GO:0035750,0.0
GO:0070084,0.0
GO:0031338,0.0
GO:1903512,0.0
GO:0010845,0.0
GO:0099178,0.0
GO:0110025,0.0
GO:0150116,0.0
GO:0006521,0.0
GO:0010594,0.0
GO:0015723,0.0
GO:0032674,0.0
GO:0002491,0.0
GO:0018879,0.0
GO:0070640,0.0
GO:0090264,0.0
GO:1904843,0.0
GO:0032848,0.0
GO:0001710,0.0
GO:0006743,0.0
GO:2000384,0.0
GO:0003271,0.0
GO:0099518,0.0
GO:0018283,0.0
GO:0042983,0.0
GO:0006567,0.0
GO:1990428,0.0
GO:0042668,0.0
GO:1900369,0.0
GO:0120012,0.0
GO:0050942,0.0
GO:1901251,0.0
GO:0070221,0.0
GO:0071882,0.0
GO:1990778,0.0
GO:0036530,0.0
GO:2000638,0.0
GO:1904616,0.0
GO:0043605,0.0
GO:0033215,0.0
GO:0046963,0.0
GO:1905897,0.0
GO:0031281,0.0
GO:1904973,0.0
GO:0032645,0.0
GO:0044819,0.0
GO:0075512,0.0
GO:0042159,0.0
GO:0042823,0.0
GO:0010106,0.0
GO:0051031,0.0
GO:0070586,0.0
GO:0016095,0.0
GO:0062112,0.0
GO:0034263,0.0
GO:1904019,0.0
GO:0060873,0.0
GO:0046947,0.0
GO:0035684,0.0
GO:1901247,0.0
GO:0051222,0.0
GO:0036372,0.0
GO:0021558,0.0
GO:0046629,0.0
GO:0072749,0.0
GO:0006206,0.0
GO:0002920,0.0
GO:1904457,0.0
GO:0036245,0.0
GO:1990248,0.0
GO:0009309,0.0
GO:1905145,0.0
GO:0048284,0.0
GO:0071962,0.0
GO:0008049,0.0
GO:0006049,0.0
GO:0090675,0.0
GO:0006304,0.0
GO:0060364,0.0
GO:0097359,0.0
GO:0071231,0.0
GO:0015707,0.0
GO:0010509,0.0
GO:0120045,0.0
GO:0035759,0.0
GO:1902437,0.0
GO:0033306,0.0
GO:0003192,0.0
GO:0036294,0.0
GO:0019249,0.0
GO:0018032,0.0
GO:0007174,0.0
GO:1904588,0.0
GO:1905215,0.0
GO:0031344,0.0
GO:0048635,0.0
GO:0044258,0.0
GO:0070671,0.0
GO:1901128,0.0
GO:0070980,0.0
GO:0060007,0.0
GO:0030397,0.0
GO:1903901,0.0
GO:0016998,0.0
GO:0043048,0.0
GO:0100001,0.0
GO:0033028,0.0
GO:1901148,0.0
GO:2000971,0.0
GO:0099044,0.0
GO:0034349,0.0
GO:0140193,0.0
GO:0048327,0.0
GO:0090288,0.0
GO:1903457,0.0
GO:0006213,0.0
GO:0045933,0.0
GO:0042987,0.0
GO:0001928,0.0
GO:0034640,0.0
GO:0030473,0.0
GO:0043686,0.0
GO:0002622,0.0
GO:0051961,0.0
GO:0009107,0.0
GO:0002277,0.0
GO:0071245,0.0
GO:0046898,0.0
GO:0021813,0.0
GO:0010611,0.0
GO:0009440,0.0
GO:0032042,0.0
GO:0045938,0.0
GO:0038018,0.0
GO:0071379,0.0
GO:0055129,0.0
GO:0038109,0.0
GO:0072666,0.0
GO:1903350,0.0
GO:0000052,0.0
GO:0033152,0.0
GO:1904526,0.0
GO:1900408,0.0
GO:0006579,0.0
GO:0033860,0.0
GO:0008355,0.0
GO:0002017,0.0
GO:0070571,0.0
GO:0033030,0.0
GO:2001107,0.0
GO:0097111,0.0
GO:0061766,0.0
GO:1990737,0.0
GO:0043067,0.0
GO:1990874,0.0
GO:1903729,0.0
GO:1990786,0.0
GO:0110114,0.0
GO:0010272,0.0
GO:0060853,0.0
GO:0036416,0.0
GO:0071306,0.0
GO:1901532,0.0
GO:0036228,0.0
GO:1901626,0.0
GO:0042747,0.0
GO:0044557,0.0
GO:0043416,0.0
GO:0097473,0.0
GO:0032499,0.0
GO:0070169,0.0
GO:0097291,0.0
GO:1905904,0.0
GO:0061525,0.0
GO:0010872,0.0
GO:1903709,0.0
GO:0046671,0.0
GO:0042590,0.0
GO:2001233,0.0
GO:0032653,0.0
GO:0035691,0.0
GO:0060875,0.0
GO:0071931,0.0
GO:0061300,0.0
GO:0090257,0.0
GO:1904434,0.0
GO:0035675,0.0
GO:0061951,0.0
GO:1903644,0.0
GO:0048050,0.0
GO:0010631,0.0
GO:0010454,0.0
GO:1990144,0.0
GO:1903442,0.0
GO:0097061,0.0
GO:2001153,0.0
GO:0032289,0.0
GO:0086042,0.0
GO:0072707,0.0
GO:0090160,0.0
GO:0019323,0.0
GO:0070977,0.0
GO:1990182,0.0
GO:0045575,0.0
GO:0046452,0.0
GO:0042772,0.0
GO:0098629,0.0
GO:0002363,0.0
GO:0044873,0.0
GO:0051283,0.0
GO:1905366,0.0
GO:0044650,0.0
GO:1904300,0.0
GO:0003433,0.0
GO:0010635,0.0
GO:1903826,0.0
GO:0015722,0.0
GO:0060026,0.0
GO:2000016,0.0
GO:0051729,0.0
GO:0009259,0.0
GO:0006480,0.0
GO:0007522,0.0
GO:0000917,0.0
GO:0051884,0.0
GO:0009822,0.0
GO:0070392,0.0
GO:1905795,0.0
GO:0072576,0.0
GO:1903028,0.0
GO:0072708,0.0
GO:0048242,0.0
GO:0030209,0.0
GO:0048677,0.0
GO:0003330,0.0
GO:1900746,0.0
GO:0070086,0.0
GO:0015697,0.0
GO:0019673,0.0
GO:1900224,0.0
GO:1903906,0.0
GO:0035553,0.0
GO:0050992,0.0
GO:1901739,0.0
GO:1903954,0.0
GO:0002448,0.0
GO:0032965,0.0
GO:0060016,0.0
GO:2001306,0.0
GO:0080164,0.0
GO:1901170,0.0
GO:0034224,0.0
GO:0071295,0.0
GO:0035089,0.0
GO:0034373,0.0
GO:0034242,0.0
GO:0005997,0.0
GO:0006593,0.0
GO:0010045,0.0
GO:0000256,0.0
GO:1905278,0.0
GO:0006055,0.0
GO:0042732,0.0
GO:0030210,0.0
GO:1901684,0.0
GO:0046166,0.0
GO:0003174,0.0
GO:0034763,0.0
GO:0015884,0.0
GO:0051414,0.0
GO:0034203,0.0
GO:0040010,0.0
GO:0097298,0.0
GO:0036529,0.0
GO:0010021,0.0
GO:0099074,0.0
GO:1904482,0.0
GO:1905031,0.0
GO:1900424,0.0
GO:1904182,0.0
GO:0018343,0.0
GO:0035723,0.0
GO:0006573,0.0
GO:0006489,0.0
GO:1990256,0.0
GO:1905553,0.0
GO:0070646,0.0
GO:0098906,0.0
GO:0043039,0.0
GO:0072738,0.0
GO:0086044,0.0
GO:0046900,0.0
GO:1901862,0.0
GO:0032412,0.0
GO:0002477,0.0
GO:2000677,0.0
GO:1904456,0.0
GO:0032984,0.0
GO:0051097,0.0
GO:0002652,0.0
GO:0035621,0.0
GO:0048340,0.0
GO:0051595,0.0
GO:0032775,0.0
GO:0042352,0.0
GO:0098658,0.0
GO:0002635,0.0
GO:1900035,0.0
GO:1905175,0.0
GO:0090673,0.0
GO:0043585,0.0
GO:0002691,0.0
GO:0015709,0.0
GO:0030328,0.0
GO:1905647,0.0
GO:0010470,0.0
GO:0048631,0.0
GO:2001142,0.0
GO:0030211,0.0
GO:0018293,0.0
GO:0098829,0.0
GO:1905698,0.0
GO:1904478,0.0
GO:0046390,0.0
GO:1904386,0.0
GO:0006297,0.0
GO:0035771,0.0
GO:0035722,0.0
GO:0060945,0.0
GO:0061368,0.0
GO:0006555,0.0
GO:0072739,0.0
GO:0006030,0.0
GO:0051349,0.0
GO:1900151,0.0
GO:1903540,0.0
GO:0015888,0.0
GO:0070164,0.0
GO:0006546,0.0
GO:0035498,0.0
GO:0009436,0.0
GO:0061358,0.0
GO:0051204,0.0
GO:0033384,0.0
GO:0086055,0.0
GO:0048243,0.0
GO:2000275,0.0
GO:0072334,0.0
GO:1902858,0.0
GO:1900077,0.0
GO:0043622,0.0
GO:0036101,0.0
GO:1901382,0.0
GO:0140468,0.0
GO:1903012,0.0
GO:0009104,0.0
GO:0048211,0.0
GO:0009441,0.0
GO:1990798,0.0
GO:1901787,0.0
GO:0043271,0.0
GO:0060368,0.0
GO:0003383,0.0
GO:0048669,0.0
GO:0071839,0.0
GO:0000098,0.0
GO:0009101,0.0
GO:0048193,0.0
GO:0043570,0.0
GO:0099607,0.0
GO:0045161,0.0
GO:0016243,0.0
GO:0022013,0.0
GO:0070757,0.0
GO:0060806,0.0
GO:0043604,0.0
GO:0039521,0.0
GO:0006481,0.0
GO:2000077,0.0
GO:0016255,0.0
GO:0072393,0.0
GO:0072715,0.0
GO:0097400,0.0
GO:1903242,0.0
GO:0030321,0.0
GO:0016340,0.0
GO:0098905,0.0
GO:0002664,0.0
GO:1903343,0.0
GO:0036335,0.0
GO:0019310,0.0
GO:2000791,0.0
GO:0089708,0.0
GO:0071881,0.0
GO:0150178,0.0
GO:1905521,0.0
GO:0002188,0.0
GO:0006102,0.0
GO:0018364,0.0
GO:0036115,0.0
GO:0003099,0.0
GO:1905349,0.0
GO:0031324,0.0
GO:0032900,0.0
GO:0033567,0.0
GO:0018216,0.0
GO:0033668,0.0
GO:0001660,0.0
GO:0072663,0.0
GO:0072599,0.0
GO:0010610,0.0
GO:0048145,0.0
GO:1900370,0.0
GO:0061847,0.0
GO:1903828,0.0
GO:0051046,0.0
GO:0046631,0.0
GO:0140450,0.0
GO:0006921,0.0
GO:1902414,0.0
GO:0006925,0.0
GO:0046596,0.0
GO:0051066,0.0
GO:0000729,0.0
GO:0061444,0.0
GO:0003065,0.0
GO:0010780,0.0
GO:0010722,0.0
GO:0090152,0.0
GO:0043438,0.0
GO:2000374,0.0
GO:0061159,0.0
GO:0005991,0.0
GO:0038009,0.0
GO:0071469,0.0
GO:0150172,0.0
GO:1900220,0.0
GO:0035349,0.0
GO:0010574,0.0
GO:0000425,0.0
GO:1905216,0.0
GO:0045990,0.0
GO:0016561,0.0
GO:0018344,0.0
GO:0009313,0.0
GO:0070663,0.0
GO:0006843,0.0
GO:0003044,0.0
GO:2000266,0.0
GO:1903707,0.0
GO:0006705,0.0
GO:0097744,0.0
GO:1903673,0.0
GO:0140298,0.0
GO:0016094,0.0
GO:0002431,0.0
GO:2000227,0.0
GO:1903815,0.0
GO:0051173,0.0
GO:0009132,0.0
GO:1903190,0.0
GO:0150063,-4.0216788e-20
GO:0021910,-3.362007e-17
GO:0060831,-5.9837076e-16
GO:0007606,-8.4099276e-16
GO:1904378,-2.9185823e-15
GO:0060459,-4.202295e-15
GO:0038203,-5.741208e-15
GO:1902896,-1.621207e-14
GO:0061298,-1.7345403e-14
GO:0021938,-2.1496212e-14
GO:1902742,-2.1731677e-14
GO:0009396,-3.010413e-14
GO:0035799,-5.742404e-14
GO:0007161,-6.811797e-14
GO:0021784,-8.238805e-14
GO:0035566,-1.10828013e-13
GO:0090158,-1.2028461e-13
GO:0099550,-1.9739477e-13
GO:0032202,-2.3125282e-13
GO:0007494,-2.5234537e-13
GO:0030183,-2.5795671e-13
GO:0006999,-2.582435e-13
GO:0031204,-3.0103437e-13
GO:0048392,-3.3069722e-13
GO:1905605,-4.0512938e-13
GO:0048706,-4.1038735e-13
GO:0014034,-5.2791934e-13
GO:0032543,-6.3688063e-13
GO:0015931,-6.370308e-13
GO:0030330,-1.1455043e-12
GO:0003366,-1.4670716e-12
GO:0061302,-2.103459e-12
GO:0007614,-2.1795434e-12
GO:0019441,-2.3146897e-12
GO:0007014,-2.4182579e-12
GO:0002752,-2.4319962e-12
GO:0048733,-2.5358576e-12
GO:1903539,-2.5566138e-12
GO:0046653,-2.561105e-12
GO:0061025,-2.6559456e-12
GO:0032527,-2.822039e-12
GO:0048312,-3.1921573e-12
GO:0048861,-3.2481036e-12
GO:0050847,-3.6590704e-12
GO:0033275,-3.952909e-12
GO:0043328,-4.1031484e-12
GO:0098713,-4.6103867e-12
GO:0051457,-4.717621e-12
GO:0090497,-5.2956875e-12
GO:0021997,-5.7443347e-12
GO:0019233,-5.977702e-12
GO:0034440,-6.771402e-12
GO:0042297,-7.404772e-12
GO:0006493,-7.4559595e-12
GO:0035583,-8.624235e-12
GO:0038202,-9.054687e-12
GO:0090188,-1.10210625e-11
GO:0003359,-1.2563505e-11
GO:0002224,-1.6821947e-11
GO:0007259,-1.8027732e-11
GO:0031017,-1.8291584e-11
GO:1990266,-1.9470744e-11
GO:0002220,-1.9876444e-11
GO:0086011,-2.2121464e-11
GO:0030520,-2.2576432e-11
GO:0006997,-2.3371194e-11
GO:0060217,-2.6525912e-11
GO:0120009,-2.6964004e-11
GO:0006488,-2.8656844e-11
GO:0021893,-2.9399694e-11
GO:0001768,-3.3690682e-11
GO:0033299,-3.458772e-11
GO:0085029,-3.542761e-11
GO:0072239,-3.566005e-11
GO:0042098,-3.5825447e-11
GO:0035315,-4.015934e-11
GO:0048708,-4.1283667e-11
GO:0014706,-4.1629124e-11
GO:0007005,-4.5999524e-11
