,values
FOXP1_amp,0.0
STEAP2_amp,1.8467164e-05
EFR3A_amp,-5.2813187e-10
COL5A3_amp,0.0
STXBP4_amp,0.0
CLDN3_amp,4.2433254e-05
SLCO1C1_amp,0.0
RAB6A_amp,0.0006145718
NME1_amp,-0.096225634
ARHGAP27_amp,3.317789e-08
MSRB1_amp,3.1825934e-05
DUSP13_amp,0.00018002185
CCL24_amp,2.193878e-12
ETV4_amp,-0.010662716
ACAP2_amp,-6.015156e-19
STEAP4_amp,-8.052907e-06
SHANK2_amp,0.0038197658
HNF1B_amp,1.357889e-07
RPSA_amp,0.0
RARA_amp,-0.10450799
SRL_amp,2.0699167e-09
IL22_amp,0.0022181107
MC5R_amp,3.3834742e-06
CR1_amp,0.0
PPP1R9A_amp,0.00030289803
PCLO_amp,1.2996038e-07
RAB3D_amp,0.0
ALKBH8_amp,2.2588843e-05
TLR10_amp,0.0
SPRN_amp,-2.4458784e-11
CGB1_amp,0.000103923434
MLF1_amp,8.6180723e-14
SLC26A5_amp,4.298956e-06
CLDN4_amp,5.8840036e-05
KCNE3_amp,0.0003024759
AURKA_amp,0.0010511675
SFRP2_amp,0.0
MAP4K5_amp,0.0025663862
CHRD_amp,1.8868912e-05
VASH2_amp,0.0
PIN1_amp,0.0
NAPEPLD_amp,5.305075e-06
NPC2_amp,0.0015386388
CRX_amp,0.0007496029
SLC7A13_amp,0.0
SLC37A3_amp,0.0
SIAH2_amp,1.3467171e-07
ALG3_amp,1.5335944e-12
PLCD1_amp,0.0
MPPED2_amp,3.5454568e-06
CDK6_amp,0.069737926
MDM4_amp,0.0
SLN_amp,1.2173984e-05
CNGB3_amp,0.0
MITF_amp,0.0
DTL_amp,0.0
KCNJ11_amp,0.0031130936
FZD2_amp,-3.840406e-05
GTPBP10_amp,7.8569373e-10
MYO19_amp,0.009817875
FBXL3_amp,0.0
CCDC103_amp,1.317555e-05
SZT2_amp,0.00067317317
RNF215_amp,-2.708648e-09
LRWD1_amp,1.95532e-11
CFAP69_amp,0.00012430098
CELA1_amp,0.00013152626
KRT16_amp,-4.787953e-13
MGST1_amp,7.275649e-14
DNAJC19_amp,3.9878795e-12
LIG1_amp,1.3284857e-07
TRIM37_amp,0.0
PIK3C2B_amp,0.0
KCNAB1_amp,2.5390498e-05
FSHB_amp,0.025168534
PEX5L_amp,5.6796496e-09
PTPN12_amp,-4.0838387e-08
GPR87_amp,6.2142416e-09
XXYLT1_amp,-5.300131e-11
TAC1_amp,-0.0007603083
FLVCR1_amp,0.0
RPL19_amp,5.5863514e-10
GYG1_amp,4.7942285e-06
PCBP2_amp,1.4077755e-06
RACGAP1_amp,0.00029727438
LRRFIP2_amp,0.0
RTP4_amp,1.72864e-05
ANXA11_amp,0.0031251528
HEXIM2_amp,5.988936e-05
SNRNP70_amp,-4.5350643e-07
INSC_amp,0.00021876027
KCNQ3_amp,0.0023823704
MFN1_amp,1.8164365e-06
CCL18_amp,4.6051234e-08
KDM4A_amp,0.00016492748
POR_amp,3.963329e-07
MED1_amp,-0.009496859
CARD16_amp,0.0055981902
VKORC1L1_amp,1.0946792e-08
NAGLU_amp,2.0930486e-07
SPRYD3_amp,-3.700306e-14
ZPBP2_amp,1.6253267e-05
OSBPL2_amp,0.00075544324
MON2_amp,1.32759585e-11
CHIT1_amp,0.0
HMGA2_amp,0.011751358
UCKL1_amp,7.831379e-06
NKX2-1_amp,0.0036021569
GPD1_amp,0.00012589799
STARD10_amp,2.3615229e-12
GPR149_amp,1.5866477e-05
IARS2_amp,0.0
BAIAP2L1_amp,1.1604194e-07
KCNJ14_amp,2.0413096e-05
JUP_amp,-0.00030294072
OOEP_amp,0.0
SLC45A3_amp,0.0
INPPL1_amp,1.8062816e-06
UPF1_amp,0.0
WDR11_amp,2.0734682e-07
BAX_amp,0.00013198447
DVL3_amp,4.5845634e-05
EPM2AIP1_amp,0.0
ST18_amp,0.0
KCNG2_amp,0.00010649693
RHBDD2_amp,1.0602305e-05
CEP192_amp,5.941284e-11
RUVBL2_amp,0.00016461687
RAB26_amp,0.0064234463
HELB_amp,1.8757843e-11
KANK2_amp,0.0
SLA_amp,-2.701267e-09
RND2_amp,-0.003416372
ALG9_amp,0.00047065486
CHST9_amp,0.013939525
FGF21_amp,0.0009223837
OSTN_amp,3.1679225e-05
LDB3_amp,2.4328067e-10
UTF1_amp,-1.0310449e-10
NLRP5_amp,-0.019684924
HTRA3_amp,0.0013972297
YBEY_amp,0.000759598
TGFB1_amp,0.015457789
CYP51A1_amp,0.000121607656
CYCS_amp,0.0
TBC1D32_amp,0.0
ICAM1_amp,0.0
NGF_amp,0.0019248864
OPRL1_amp,6.612627e-07
MYC_amp,0.2125037
PPM1E_amp,0.0
PTPN2_amp,0.000891907
POMZP3_amp,9.766961e-07
MAP3K9_amp,0.0008662023
NRROS_amp,-4.923065e-13
TNNT2_amp,0.0
DPP3_amp,0.0020078886
SLC2A1_amp,0.00030262678
SLCO2A1_amp,1.2229425e-09
ZP3_amp,8.675804e-06
ADK_amp,3.184181e-05
RAB7B_amp,0.0
PYGL_amp,0.0018261145
MIP_amp,0.0011088514
ECHS1_amp,0.0011293433
SLC35E3_amp,2.5591864e-09
ORMDL3_amp,9.6786105e-05
DIXDC1_amp,0.0044752955
TRA2B_amp,4.791538e-09
PDZK1_amp,-1.6520282e-05
AMHR2_amp,2.9757963e-05
LIMA1_amp,0.00016538717
CDK2_amp,0.06584905
LYN_amp,0.0
TOX_amp,0.0
ZGPAT_amp,0.0002499128
TIPARP_amp,1.760642e-05
IMPA1_amp,0.0
SH2B2_amp,4.1270678e-06
YWHAG_amp,5.9518316e-06
MTG1_amp,0.0006259296
DIP2B_amp,7.7075485e-05
CTSF_amp,0.00088138564
CPT1A_amp,0.07639952
DCUN1D1_amp,1.4820726e-07
FGFR2_amp,0.009494609
YOD1_amp,0.0
RTP1_amp,1.9017622e-05
HNRNPA1_amp,0.00022545579
CDK18_amp,0.0
KRT31_amp,-7.421227e-13
ARL3_amp,7.155247e-08
DGKG_amp,-3.5493115e-11
EDN3_amp,0.009977723
ASAP1_amp,0.10505138
ATF7_amp,5.6770892e-05
CARM1_amp,0.0
DNAJB13_amp,1.1385245e-11
SOAT2_amp,1.8156173e-06
UTP6_amp,-0.00015378767
MME_amp,5.8101257e-05
AARSD1_amp,-6.30457e-05
BDH1_amp,-1.13509575e-08
KIRREL3_amp,1.5568371e-08
CASC3_amp,-4.7490936e-08
DIS3_amp,0.0
PPFIA4_amp,0.0
ZMIZ1_amp,1.2972096e-05
AVPR1B_amp,0.0
BCO2_amp,0.0014347432
TF_amp,3.6121895e-05
RPS26_amp,9.59051e-15
PCMTD1_amp,0.0
LHB_amp,0.00028898785
ZNF580_amp,1.0205362e-06
PIGR_amp,0.0
ATG14_amp,0.0024017508
CCR10_amp,0.0074909963
AP1M2_amp,0.0
SRI_amp,-1.8719136e-05
TMBIM6_amp,3.786271e-05
PIK3CA_amp,1.1906402e-06
ATP9B_amp,1.1487709e-09
NUDT16L1_amp,-2.2491955e-07
GORASP1_amp,0.0
IGFN1_amp,0.0
GOLGA4_amp,0.0
CD34_amp,0.0
OSGEP_amp,-1.1298224e-06
SLC11A2_amp,8.2530005e-06
SOX2_amp,2.7491806e-05
CHMP2A_amp,0.017888863
TLR1_amp,0.0
MRPL47_amp,-3.6078847e-14
PYDC2_amp,1.2404673e-05
KPNA7_amp,7.45756e-07
GRM7_amp,0.0
ATF1_amp,5.5486203e-06
CROT_amp,2.8572535e-07
CPNE3_amp,0.0
CAND1_amp,0.00033156728
RAB29_amp,0.0
LGALS3_amp,0.001318287
STMN3_amp,1.132927e-08
PIK3C2A_amp,4.680839e-06
TBC1D4_amp,0.0
HSBP1L1_amp,2.4182385e-05
PNP_amp,0.00026505865
KCNJ5_amp,-7.115648e-10
IQCG_amp,1.9150104e-18
EEF1A1_amp,0.0
QTRT1_amp,0.0
IGF2BP2_amp,9.118627e-10
CHI3L1_amp,0.0
HRH3_amp,8.964176e-06
ADAMTS20_del,0.00012518195
ESM1_del,0.00043074
MAP3K13_del,0.14110112
PDGFRL_del,0.0
CDC20B_del,7.726952e-08
ZDHHC20_del,0.0
TWF1_del,0.00084582163
LZTS1_del,0.0
RWDD1_del,6.61164e-14
TUSC3_del,0.0
P4HA2_del,0.0
LEMD3_del,4.503069e-10
P2RX6_del,0.0
NUGGC_del,0.0
DEFA6_del,0.0
HPS4_del,0.0
APBB2_del,0.0
ZNF462_del,0.0006794596
MYO18B_del,0.0
KEL_del,0.00023265125
SLC44A1_del,0.00021325107
NPM2_del,0.0
MYADM_del,-1.742002e-10
CNTNAP2_del,2.498961e-12
ASPHD2_del,0.0
SP1_del,0.0034321495
IL4_del,0.0
TAS2R40_del,1.46176235e-05
STMN2_del,0.0
SLC13A4_del,-5.479649e-11
PTH_del,0.0009160014
HOXB4_del,0.0
IL13_del,0.0
NUP205_del,1.3882602e-09
FLT1_del,0.0
UPB1_del,0.0
SSBP1_del,1.2077839e-05
FLRT2_del,0.0
LPL_del,0.0
CBLL1_del,3.453718e-05
EIF4A1_del,0.0
IL7_del,0.0
RSPH4A_del,3.102322e-10
MGAM_del,1.3737846e-07
MSRB3_del,2.2153279e-07
TNFRSF19_del,0.0
CCDC25_del,0.0
BRCA2_del,0.0
XPOT_del,1.6212988e-07
TTLL6_del,0.0
UBE2Z_del,0.0
RPL21_del,0.0
EPN1_del,-2.515115e-09
COMT_del,0.0
UGCG_del,2.7110596e-05
DENND2A_del,6.9850956e-09
KIF2A_del,0.0064074667
VGLL2_del,9.848159e-15
CALCB_del,0.00028377224
PEX26_del,0.0
ZDHHC8_del,0.0
IRF5_del,-0.000117396004
ERCC8_del,1.6868355e-05
TNFSF15_del,0.00080496375
CSNK1A1L_del,0.0
NLRP2_del,-0.0016251823
NLRP12_del,-0.00803382
THAP5_del,-0.0011485813
SNAP25_del,0.0
SHH_del,0.012627248
HERC5_del,0.0
MAPK1_del,0.0
FLT3_del,0.0
ACSF2_del,0.0
TNC_del,0.0010846064
LILRB1_del,-0.028259903
TPTE2_del,0.0
XRCC2_del,2.4596256e-06
EPHA1_del,0.016955301
RFC3_del,0.0
RGS22_del,0.0
FBN2_del,0.0
ATP6V1F_del,-1.8950777e-07
CDX2_del,0.0
GPR37_del,-4.719132e-06
GJA1_del,0.0053053573
ALOX5AP_del,0.0
PRSS58_del,0.0005197899
CAV1_del,0.0008412192
ADRA1A_del,0.0
HOXB13_del,0.0
SEL1L_del,0.0
SLC2A11_del,0.0
FABP5_del,0.0
PPP3R2_del,2.3210265e-05
NPEPPS_del,0.0
ATP11B_del,3.2942177e-07
AGAP3_del,0.00045760244
CECR2_del,0.0
SMPD2_del,2.8325256e-05
C9orf72_del,-0.0047630877
TAS2R5_del,-1.034614e-05
MICAL1_del,2.6655802e-05
WNT9B_del,0.0
TAS2R38_del,1.46761795e-05
AADAT_del,0.0052562044
FIG4_del,0.00048674882
SENP3_del,0.0
CA2_del,0.0
PTK2B_del,0.0
KRT8_del,-1.0877193e-10
WIF1_del,7.401283e-12
CCNE2_del,0.0
SMARCB1_del,0.0
EHHADH_del,0.021615189
HSPH1_del,0.0
ELP5_del,0.0
ATP8A1_del,0.0
ADAMDEC1_del,0.0
METTL2B_del,-1.3208051e-05
LOXL2_del,0.0
EPN3_del,0.0
LILRA1_del,-1.47783085e-05
SETD2_del,0.01822243
MEGF10_del,0.0
PDE3B_del,7.0170434e-05
AVPR1A_del,0.00026728763
EME1_del,0.0
ASIC3_del,2.197183e-06
REV3L_del,4.7685305e-08
TAS2R4_del,-5.7268853e-06
PTPRH_del,-0.00043361197
DLD_del,-1.812916e-06
KCTD8_del,0.0
ABCA1_del,0.05483256
PLN_del,0.0029996606
PARP8_del,1.7439759e-06
CSGALNACT1_del,0.0
CABIN1_del,0.0
IL17D_del,0.0
HIRA_del,0.0
CCNI2_del,0.0
SCAP_del,0.0006377374
CA3_del,0.0
FSCN3_del,5.501554e-11
AP2M1_del,0.017005512
CDC45_del,0.0
VAMP5_del,2.9466343e-10
KIR3DL2_del,-0.0036212313
PRSS37_del,0.0023229436
FST_del,0.0007389545
ORC4_del,0.0
HSD17B11_del,0.0
LEP_del,-0.0030221771
PTH1R_del,0.00021283029
ATP6V1G1_del,2.6345589e-08
HEY1_del,0.0
AP1B1_del,2.7443884e-11
NEUROD4_del,0.0052303136
PPP6R1_del,-0.00035599942
MICAL3_del,0.0
SOX6_del,0.0016208048
FHIT_del,0.002574619
GTF2A1_del,0.0
ESCO2_del,0.0
GBX1_del,0.0003520681
LILRB4_del,-0.0003091127
FGF9_del,0.0
SCN8A_del,0.00025670556
CNOT7_del,0.0
DPY19L4_del,0.0
CAPG_del,2.2374436e-10
KPTN_del,-0.017493216
GEM_del,0.0
ARNTL_del,6.198198e-05
VAMP8_del,0.08204894
WWOX_del,5.7738814e-09
TMEM102_del,0.0
DPP6_del,7.292181e-11
GGCX_del,6.6099965e-05
MTRNR2L6_del,0.0006383497
UBE2H_del,-1.01288115e-05
SNX3_del,0.00014347407
ABCC8_del,6.040805e-05
DLG4_del,0.0
ATG9B_del,1.9911453e-13
RPH3AL_del,0.0
TSHR_del,0.0
CCNO_del,-4.0350283e-08
FIZ1_del,-0.0033850246
XPO7_del,0.0
VN1R2_del,-1.0278308e-05
B3GNT5_del,9.021146e-06
PRKCG_del,-0.0022952466
ISL1_del,0.0014640086
HCN1_del,0.00040043844
BCR_del,0.0
SLC25A1_del,0.0
SLC22A5_del,0.0
ADAM7_del,0.0
GGT1_del,0.0
RFPL1_del,-0.028717797
MICU3_del,0.0
CDC27_del,0.0
CSPG5_del,0.027575362
MYL3_del,0.012322968
C17orf97_del,0.0
TPSD1_del,0.00015069004
CLDN5_del,0.0
THNSL2_del,0.00015644703
MTRNR2L4_del,0.00033972427
EGFR_del,0.07927052
GNPDA2_del,0.0
TLR4_del,0.0017563113
TPH1_del,3.7384282e-08
ADAD2_del,0.000596632
HNMT_del,0.0
ST6GAL1_del,2.5258138e-05
STXBP1_del,0.00027814772
RC3H2_del,2.2407385e-06
CDK19_del,0.004209673
RUNX1_del,6.467279e-08
WDR91_del,-2.3418675e-10
UNC13A_del,0.00017420098
FGF17_del,0.0
SLC7A2_del,0.0
CALCA_del,0.00049993594
GTPBP3_del,4.460036e-06
ABCC5_del,4.900417e-09
KL_del,0.0
BRSK1_del,-0.012731433
VPS37A_del,0.0
POT1_del,-3.730036e-05
VIPR2_del,3.203295e-06
CDK4_del,0.00067398406
PKD2L1_del,0.003003292
ENPP3_del,3.250852e-05
HOXB7_del,0.0
CALCOCO2_del,0.0
DAB2IP_del,0.0016348226
NRCAM_del,0.00023292364
ABR_del,0.0
TSPAN33_del,-3.9243803e-11
RAPGEF6_del,0.0
CACNB2_del,7.394587e-07
NOS3_del,0.00496703
SST_del,0.0035578862
C5AR1_del,-0.00033479344
NOM1_del,1.3583273e-10
LIMCH1_del,0.0
HBS1L_del,1.4393513e-07
XPO4_del,0.0
STON2_del,0.0
NXN_del,0.0
DECR1_del,0.0
MMP27_del,1.3252144e-05
PDX1_del,0.0
GALNT6_del,8.826639e-15
IPO11_del,7.786096e-12
EPHX2_del,0.0
SEPSECS_del,9.719535e-06
PPP1R9B_del,0.0
RPS2_del,3.3282474e-15
ACVRL1_del,0.007764587
THOC6_del,1.07555444e-10
HIF1AN_del,6.2837894e-06
MAB21L1_del,0.0
SLX4_del,1.1354677e-10
RTN4R_del,0.0
ITGA2_del,0.00067738356
MMP25_del,6.744081e-05
HOXB1_del,0.0
CEP57L1_del,0.0020290907
FERMT3_del,-2.1201829e-10
CCKAR_del,1.9830755e-05
AGPAT5_del,0.0
YEATS2_del,0.0011558946
RPS13_del,6.565304e-13
TAS2R3_del,-1.1634237e-05
TMEM126A_del,1.4342358e-13
KDM7A_del,-2.5204413e-06
PPIL2_del,0.0
NOXO1_del,1.2315176e-09
KPNA5_del,6.874342e-07
RPL12_del,-2.1080842e-16
WFIKKN1_del,0.00032365348
RIPK4_del,-1.7219965e-12
EZH2_del,0.0059906184
CSTB_del,-1.2480635e-05
PEX7_del,4.5974693e-07
IMPDH1_del,-1.4584044e-05
ZNF618_del,0.0004897835
SLC25A18_del,0.0
GRIP1_del,5.608629e-05
CD164_del,0.0011496817
CSF2_del,0.0
TEAD1_del,1.0173025e-10
INSIG1_del,0.00026606466
IL5_del,0.0
SLC16A11_del,0.0
ACTL6A_del,4.018054e-10
BCL6_del,0.0017796843
NTHL1_del,3.5528612e-06
RPL28_del,-2.2294656e-14
CLCN1_del,0.00022486414
IFNK_del,-0.05068308
UCHL1_del,0.0
PFKL_del,-1.6565176e-08
TRAF1_del,0.00034484756
ZNF639_del,0.0012862792
NSF_del,0.0
ARHGEF5_del,0.0011168418
ATP6V1B2_del,0.0
PGP_del,3.530467e-05
TBXAS1_del,0.0016572215
DKK3_del,3.7834392e-11
CCNF_del,7.2468316e-09
PBK_del,0.0
RTP2_del,0.00052561145
TFIP11_del,0.0
REPIN1_del,1.9807626e-11
HINT3_del,4.0944058e-05
CNTN5_del,-7.5526824e-12
MNX1_del,8.416014e-08
HEBP2_del,1.3589846e-05
SLC26A3_del,-0.00046091294
PDE3A_del,0.011715448
B3GALT5_del,6.7638e-09
IRAK4_del,0.0029425863
SERPIND1_del,0.0
LDHC_del,2.3841658e-05
NLRP7_del,-0.009827822
PRAME_del,0.0
DDT_del,0.0
MTNR1B_del,0.000101430305
RANBP1_del,0.0
SND1_del,-0.00027354129
MYOD1_del,0.00016056251
GFER_del,0.0034806656
WDR24_del,0.0064513306
TOB1_del,0.0
GTF3A_del,0.0
METTL1_del,7.5588275e-07
CUL1_del,4.488192e-11
BNIP3L_del,0.0
PIK3CG_del,0.00050199387
DCUN1D4_del,0.0
ASF1A_del,1.4063694e-12
HOXB8_del,0.0
PIP5K1B_del,3.3894746e-06
TSKU_del,0.001704763
MAP7_del,-7.8145975e-13
ZDHHC2_del,0.0
SEC63_del,2.6075303e-10
PARL_del,0.014438783
KRT18_del,-8.60009e-09
LYRM7_del,0.0
SH3BGR_del,-5.559886e-19
XYLT2_del,0.0
RRAS2_del,2.6999522e-05
DOK2_del,0.0
KLHL22_del,0.0
KLF4_del,0.017424349
AGK_del,-3.1381937e-06
CYP27B1_del,7.442024e-05
MEFV_del,8.7839535e-06
LLPH_del,8.410239e-06
ANKH_del,0.00031486177
DVL2_del,0.0
PTPRK_del,0.0018467344
MAPK8IP1_del,2.0382633e-06
HINT1_del,0.0
OTUD6B_del,0.0
GABRA4_del,0.0
GAPVD1_del,1.0980394e-07
SSC5D_del,-4.3678188e-08
CDH17_del,0.0
LRRC4_del,-2.401605e-06
GUF1_del,0.0
NEK6_del,0.0006331563
FABP1_del,1.9527788e-06
SNX16_del,0.0
MSR1_del,0.0
MEIOB_del,5.4252305e-06
CREBBP_del,0.0052814176
CHMP4C_del,0.0
CYP2R1_del,5.4528464e-06
TFF2_del,7.6357406e-17
KDM5C_del,3.5702425e-07
PCM1_del,0.0
THAP7_del,0.0
DPYSL2_del,0.0
DNASE1L2_del,6.175393e-06
SAMD14_del,0.0
AKNA_del,0.00010341351
USH1C_del,2.4853376e-11
CLU_del,0.0
OPN1SW_del,-2.2127904e-06
RPF2_del,2.3522901e-07
LATS2_del,0.0
STUB1_del,0.0004399878
BCLAF1_del,0.0012671798
PPM1F_del,0.0
CTDNEP1_del,0.0
PRODH_del,0.0
EIF2B5_del,0.0015996548
MOCS2_del,1.7699838e-05
CLDN7_del,0.0
MASP1_del,0.00031545735
FABP4_del,0.0
CDC42SE2_del,0.0
PODXL_del,-0.0015717602
PTPRB_del,8.924095e-06
DLX3_del,0.0
SBK2_del,-0.00039012058
HDDC2_del,5.341462e-07
CORO7_del,3.3112653e-12
POSTN_del,0.0
AKR1B15_del,0.00014366137
OTOG_del,7.2265474e-09
PPARGC1A_del,0.05124402
NAA60_del,3.55733e-07
PEX3_del,2.8560258e-11
MICU2_del,0.0
TFF1_del,1.2776916e-07
ZFAND1_del,0.0
SLC2A12_del,5.160544e-10
NLRC3_del,0.00065762945
NPFF_del,2.127396e-05
DPM2_del,1.32957725e-08
SEC31B_del,7.489485e-13
WNT3_del,0.0
TFF3_del,6.352834e-07
LRGUK_del,-3.238828e-06
PI4KA_del,0.0
ENG_del,1.4526027e-05
CLDN14_del,5.9769686e-15
PDP1_del,0.0
CACNA1G_del,0.0
PERP_del,6.614125e-13
ALG5_del,0.0
RSAD1_del,0.0
AVIL_del,2.4857286e-13
CEP57_del,0.00014987696
IL17RA_del,0.0
NUB1_del,7.7531455e-05
AKR1B10_del,0.00017269621
ADORA2A_del,0.0
ANGPT2_del,0.0
GALNT18_del,-4.1858135e-13
SLC16A13_del,0.0
ELP3_del,0.0
TMEM86B_del,-0.00011227022
PNPLA8_del,3.0331461e-05
EPHB6_del,0.0012161274
MIPEP_del,0.0
STX7_del,1.8803208e-08
KCND2_del,-0.0002459316
MRPS28_del,0.0
ST7_del,8.612397e-12
PKMYT1_del,1.098947e-10
EBF2_del,0.0
USP15_del,3.7319383e-05
LILRA5_del,-0.003544833
MUSK_del,0.00039966044
LILRB2_del,-0.014388105
SLC4A8_del,0.00078620104
LILRB5_del,-1.5743395e-05
WEE2_del,-0.00051675225
CHCHD10_del,0.0
IL11_del,-0.032124903
PIP_del,0.00029906828
UBE2L6_del,1.2282065e-05
SOX8_del,0.0035524028
MX1_del,9.7485076e-12
PRSS1_del,0.0005446533
EN2_del,5.5983548e-14
LIPH_del,1.2396336e-05
TNK1_del,0.0
LAMP3_del,0.00044592578
SUMO3_del,-2.724024e-12
PDCL_del,5.6412507e-08
DLG2_del,3.8409874e-12
TMSB10_del,0.043098595
CTR9_del,0.00085420895
PRKAG2_del,0.0028339517
SLC7A4_del,0.0
DPY19L2_del,6.842488e-05
BID_del,0.0
NR4A1_del,0.007299514
GDF9_del,0.0
AMPD3_del,3.115038e-05
PICALM_del,0.0002526385
FASTK_del,0.00047395457
GZMA_del,0.00016608888
BTBD18_del,0.0025114126
ITGA3_del,0.0
MRPL57_del,0.0
BLOC1S2_del,0.0015991164
MICAL2_del,2.0572276e-07
PANX1_del,2.0958788e-08
ARVCF_del,0.0
OLIG3_del,8.616965e-09
TNNT1_del,-0.004032273
STMN4_del,0.0
HOXB3_del,0.0
BRINP1_del,0.00171995
DLC1_del,0.0
EPHB3_del,0.0011078548
COL1A1_del,0.0
ALG10B_del,4.1455928e-13
ACSL6_del,0.0
MTMR2_del,8.253744e-05
TMEM231_del,0.00212476
STAM_del,1.1956514e-12
CHSY3_del,0.0
BCL6B_del,0.0
MTRNR2L8_del,1.8245673e-05
ECHDC1_del,0.00019186917
SLC26A7_del,0.0
TPK1_del,3.1270305e-05
RRP1B_del,-4.0300167e-17
FPGS_del,1.8041698e-07
GABRG1_del,0.0
ENDOD1_del,9.726814e-07
NEFL_del,0.0
CALB1_del,0.0
ESYT2_del,1.5034402e-10
ADAMTS19_del,0.0
TPSB2_del,0.00016111297
PPM1K_del,0.0
SMARCC1_del,3.4452254e-12
IQSEC2_del,1.6331403e-06
TRPT1_del,-5.5772997e-08
ABCD2_del,-6.4563954e-10
CRKL_del,0.0
SHROOM1_del,0.0
MAP6D1_del,0.0024117604
SLC25A25_del,9.96857e-07
NEFH_del,-1.1309647e-11
MORC3_del,-4.716764e-12
LILRA2_del,-0.0037255553
AK1_del,1.8988537e-08
BRWD1_del,-2.5719448e-21
CALD1_del,2.333647e-13
GFRA2_del,0.0
TRPV6_del,0.0009185317
PGLS_del,1.2686854e-05
PLVAP_del,2.006376e-12
TPSG1_del,0.00018893657
PBX3_del,4.1535707e-14
ZNF277_del,-0.0005014807
AMOTL1_del,4.4002893e-05
BPGM_del,3.0025503e-05
ST8SIA6_del,8.9565816e-05
CCNA1_del,0.0
GNAZ_del,0.0
FOXO3_del,0.0016236168
CLDN9_del,4.062401e-11
SPATA13_del,0.0
ZNF160_del,-4.5561124e-13
ABCC3_del,0.0
SYT5_del,1.0153747e-11
GNPTG_del,1.0983375e-09
USP47_del,0.00034370285
CHRNB1_del,0.0
MMP16_del,0.0
FTCD_del,2.4625744e-09
FUT4_del,2.0853222e-05
SLC22A16_del,6.811922e-08
DOCK5_del,0.0
WASF3_del,0.0
RNF19A_del,0.0
SLC18A1_del,0.0
ALAD_del,0.0013378967
TRDN_del,0.00024967515
SLC37A1_del,3.2582274e-17
DNAJB9_del,-1.3539345e-17
BAIAP3_del,5.2589993e-08
MAPK8IP3_del,0.0008009764
GNRH1_del,0.0
BST2_del,0.00051217014
GPR84_del,9.51014e-08
SLCO1B3_del,2.4495898e-07
GPR6_del,1.5967264e-10
TOP3B_del,0.0
ITGB3_del,0.0
NKX2-6_del,0.0
HOXB9_del,0.0
COL27A1_del,7.638583e-12
SLC4A2_del,0.00022544026
SH2D6_del,-1.0311602e-09
SLC7A1_del,0.0
COL18A1_del,8.856788e-18
HOXB5_del,0.0
NDUFAF2_del,1.699813e-06
TMEM86A_del,5.8322814e-07
ATP6V0D2_del,0.0
DIP2A_del,-3.14379e-11
LHX2_del,5.367891e-09
MMP11_del,0.0
HILPDA_del,0.00018994983
NDUFS4_del,3.991566e-06
PEX16_del,1.0644568e-12
IL22RA2_del,1.4632847e-07
NKX3-1_del,0.0
CDC26_del,7.7613884e-05
TRIO_del,2.9163942e-11
NR2E1_del,0.0010227652
KCNMB3_del,6.9190966e-05
NAGPA_del,2.0240311e-11
RARRES2_del,0.00033611082
SPARCL1_del,0.0
NAPA_del,-2.2491868e-10
CACNG7_del,-8.909697e-05
CLCN7_del,3.4443917e-06
USP12_del,0.0
TSPEAR_del,-5.790308e-10
FGF20_del,0.0
IRF8_del,0.04181166
LDHA_del,2.3734308e-05
ITGA1_del,1.5912427e-05
SENP2_del,0.00054184475
DGCR8_del,0.0
PSMD2_del,9.330263e-06
TNFSF13_del,0.0
UBE2G2_del,-1.8484379e-12
C5AR2_del,-0.0004824296
MYB_del,0.00041886332
IRAK3_del,0.00017605444
ST3GAL5_del,3.7194226e-05
JMJD8_del,4.4356943e-06
DIO2_del,0.0
SLC46A2_del,1.9567546e-11
PRSS23_del,2.0391137e-05
IRF1_del,0.0
ARG1_del,0.0015035847
AK9_del,-1.6164893e-08
HR_del,0.0
ACTL7B_del,1.2134133e-13
CHPF2_del,0.0001392238
LDHAL6A_del,2.333202e-05
APBA1_del,7.4254393e-07
TBK1_del,3.179774e-05
HLCS_del,-1.2484113e-14
NBN_del,0.0
PSMA1_del,6.6773184e-12
ZDHHC5_del,1.9319502e-06
PDLIM4_del,0.0
USP18_del,0.0
BACE2_del,1.5749474e-09
MLST8_del,0.0005796332
SLC9A3R2_del,6.286707e-10
NLGN2_del,0.0
ACVR1B_del,0.014177337
SMC2_del,1.641091e-05
PTPN23_del,0.029837916
PIWIL4_del,8.440004e-05
PAXIP1_del,0.002358189
OSGIN2_del,0.0
TNFSF12_del,0.0
CLTCL1_del,0.0
DERL3_del,0.0
RABGAP1_del,7.124347e-10
FRK_del,0.0008776163
PLXNA4_del,-0.00280383
JAG1_del,0.0
BAMBI_del,0.026669938
DMTN_del,0.0
LILRA4_del,-9.097843e-06
RTN4RL2_del,0.0011387625
PRSS22_del,0.00019434844
TRABD2A_del,0.0030799855
DHX30_del,6.6901266e-05
SMPDL3A_del,1.1125285e-06
TMPRSS2_del,7.967617e-14
GRXCR1_del,0.0
MAP4_del,-8.386869e-11
WNT2_del,-0.0017530281
GNAQ_del,1.5688821e-10
PELO_del,4.1797916e-06
LMX1B_del,9.8933895e-14
MMP20_del,1.3138053e-05
ARID2_del,4.0295015e-10
TFPT_del,4.2756736e-09
BRAF_del,8.592673e-05
PPP2R2A_del,0.0
PCDH11X_del,0.0
PTPRN2_del,0.00026969242
