,values
GO:0004134,0.0
GO:0008531,0.0
GO:0019166,0.0
GO:0008783,0.0
GO:0004947,0.0
GO:0008659,0.0
GO:0032561,0.0
GO:0033783,0.0
GO:1990439,0.0
GO:0061708,0.0
GO:0008384,0.0
GO:0140339,0.0
GO:0016997,0.0
GO:0034062,0.0
GO:0061690,0.0
GO:0004663,0.0
GO:0005451,0.0
GO:0102167,0.0
GO:0033560,0.0
GO:0003974,0.0
GO:0032003,0.0
GO:0003960,0.0
GO:0050480,0.0
GO:0052895,0.0
GO:0004645,0.0
GO:0031685,0.0
GO:0061731,0.0
GO:0003868,0.0
GO:0016232,0.0
GO:0004491,0.0
GO:0106008,0.0
GO:0016154,0.0
GO:0050023,0.0
GO:0070626,0.0
GO:0008897,0.0
GO:0045513,0.0
GO:0070336,0.0
GO:0031690,0.0
GO:0004088,0.0
GO:0036374,0.0
GO:0043754,0.0
GO:0004074,0.0
GO:0062156,0.0
GO:1905576,0.0
GO:0103002,0.0
GO:0004504,0.0
GO:0050121,0.0
GO:0052836,0.0
GO:0004912,0.0
GO:0030343,-1.2404874e-11
GO:0003958,-4.7667655e-11
GO:0035252,-5.3000368e-11
GO:0099579,-2.0251624e-10
GO:0008481,-4.8960525e-10
GO:0008757,-5.004559e-10
GO:0071558,-1.4205473e-09
GO:0005347,-3.8295656e-09
GO:1905056,-6.3356205e-09
GO:0051880,-8.844873e-09
GO:0051765,-8.985768e-09
GO:0008514,-9.7675015e-09
GO:0099583,-9.86146e-09
GO:0015319,-1.08755795e-08
GO:0008142,-1.1737262e-08
GO:0022843,-1.3570033e-08
GO:0002151,-2.1402425e-08
GO:1904768,-2.5430161e-08
GO:0015151,-2.825003e-08
GO:0030342,-2.9375464e-08
GO:0047522,-3.265526e-08
GO:0005502,-4.760322e-08
GO:0000215,-5.5774965e-08
GO:0052742,-6.233248e-08
GO:0035478,-8.369955e-08
GO:0008035,-9.871875e-08
GO:0050031,-1.00910825e-07
GO:0016595,-1.7109593e-07
GO:0004985,-1.9973355e-07
GO:0050135,-2.7580452e-07
GO:0035575,-4.2700265e-07
GO:0004066,-5.252631e-07
GO:0062180,-5.614665e-07
GO:0062181,-6.916284e-07
GO:0018505,-7.082698e-07
GO:0032841,-7.173468e-07
GO:0071617,-8.2143396e-07
GO:0008308,-1.0603175e-06
GO:0000828,-1.0713891e-06
GO:0047886,-1.1242773e-06
GO:0061711,-1.1297404e-06
GO:0050473,-1.2391038e-06
GO:0052869,-1.3615685e-06
GO:0032454,-1.4998941e-06
GO:0004148,-1.8134717e-06
GO:0034211,-1.9009599e-06
GO:0060230,-2.3718267e-06
GO:0022889,-2.7156664e-06
GO:0008887,-2.8094903e-06
GO:0004034,-3.5560154e-06
GO:0099508,-3.8597213e-06
GO:0019869,-3.903701e-06
GO:0017172,-4.355091e-06
GO:0032397,-5.1150255e-06
GO:0019843,-5.649988e-06
GO:0140161,-6.093069e-06
GO:0019855,-6.1584474e-06
GO:0102033,-6.245923e-06
GO:0004990,-1.1613276e-05
GO:0000268,-1.3338239e-05
GO:0003938,-1.45866525e-05
GO:0102259,-1.4999352e-05
GO:0005302,-1.6543585e-05
GO:0004782,-1.7077025e-05
GO:0015101,-1.7199574e-05
GO:0016503,-2.064237e-05
GO:0001616,-2.6260936e-05
GO:0016519,-2.7628686e-05
GO:0004517,-3.0768275e-05
GO:0015265,-3.0787116e-05
GO:1901612,-3.443188e-05
GO:0008251,-3.6442652e-05
GO:0003684,-3.8326074e-05
GO:0033204,-3.9469178e-05
GO:0005310,-3.9544295e-05
GO:0050294,-4.0395124e-05
GO:0017069,-4.1399715e-05
GO:0000339,-4.358251e-05
GO:0016538,-4.4329383e-05
GO:0030251,-4.6756053e-05
GO:0016499,-4.8852744e-05
GO:0047977,-5.3171327e-05
GO:0004043,-5.6192646e-05
GO:0004813,-6.309617e-05
GO:0061459,-6.3225445e-05
GO:0043522,-6.6939734e-05
GO:0046715,-6.950724e-05
GO:0015171,-7.085121e-05
GO:0018601,-7.69346e-05
GO:0061628,-8.065827e-05
GO:0016409,-8.095116e-05
GO:0047655,-8.375375e-05
GO:0050698,-8.776006e-05
GO:0004421,-9.183368e-05
GO:0098641,-0.00010494281
GO:0102420,-0.00011877049
GO:0031994,-0.00012803065
GO:0004419,-0.00012972072
GO:0106237,-0.00013167573
GO:0030515,-0.00015416348
GO:0008381,-0.00016155747
GO:0032184,-0.00016595177
GO:0103045,-0.00018365355
GO:0033781,-0.00018564714
GO:0045028,-0.00018837537
GO:1990136,-0.00019237347
GO:0046923,-0.00020638706
GO:0008028,-0.00022943677
GO:0046935,-0.00023243419
GO:0042835,-0.00023984374
GO:0035410,-0.00029762124
GO:0004521,-0.00030857365
GO:0004970,-0.00033020333
GO:0048403,-0.00033246377
GO:0004568,-0.0003536097
GO:0008375,-0.00037786685
GO:0045515,-0.00038547127
GO:1990409,-0.00039088598
GO:0005043,-0.0004197464
GO:0004180,-0.00042472105
GO:0004068,-0.0004308895
GO:0016711,-0.00043773427
GO:0004999,-0.00044945907
GO:0005128,-0.00046210206
GO:0061665,-0.0004955049
GO:0003847,-0.0004955622
GO:0001604,-0.0005449154
GO:0004977,-0.00055355945
GO:0070553,-0.0005737951
GO:0047677,-0.0005753292
GO:0004505,-0.0005829965
GO:0070330,-0.0006394639
GO:0003726,-0.00064643344
GO:0015055,-0.00065999443
GO:0002055,-0.0007014612
GO:0004878,-0.0007108561
GO:0004104,-0.0007260606
GO:0016462,-0.00076157006
GO:0008649,-0.00077121553
GO:0004090,-0.00081777945
GO:0000049,-0.0008190996
GO:0004925,-0.00089475955
GO:0047409,-0.00093667256
GO:0008271,-0.000980868
GO:0102342,-0.0010063258
GO:0008131,-0.0010425417
GO:0052595,-0.0012561586
GO:0008823,-0.0013822842
GO:0008115,-0.0014539628
GO:1990814,-0.0015337392
GO:0047127,-0.0015803031
GO:0106264,-0.0016739477
GO:0032396,-0.0016807421
GO:0004965,-0.001803247
GO:0052594,-0.0018415693
GO:0004711,-0.0018833464
GO:0051434,-0.001928447
GO:0015078,-0.0020734388
GO:0000253,-0.0021057767
GO:0047376,-0.0021739195
GO:0004806,-0.0024898115
GO:1990381,-0.0025261352
GO:0008301,-0.0026527618
GO:0047760,-0.002762479
GO:0016174,-0.0034416232
GO:0004668,-0.0034668387
GO:0019870,-0.0035285093
GO:0005031,-0.003952399
GO:0050694,-0.0039653103
GO:0004679,-0.004261849
GO:0004303,-0.0046903663
GO:0035174,-0.0048982184
GO:0004908,-0.0051522665
GO:0000254,-0.005600412
GO:0031995,-0.0057579717
GO:0045159,-0.0057591535
GO:0019871,-0.00577994
GO:0050048,-0.006099469
GO:0031849,-0.006221053
GO:0003884,-0.0063832733
GO:0043530,-0.0069033443
GO:0005142,-0.0070003085
GO:0034191,-0.007264806
GO:0030368,-0.007331881
GO:0004707,-0.007822805
GO:0004771,-0.008011346
GO:0031821,-0.008725291
GO:0004697,-0.008733614
GO:0003697,-0.008958545
GO:0004860,-0.009955957
GO:0004993,-0.009990767
GO:0023029,-0.010030492
GO:0004503,-0.010127245
GO:0016791,-0.010394317
GO:0004708,-0.010601533
GO:0031624,-0.010843593
GO:0017025,-0.011744174
GO:0102341,-0.011899373
GO:0047743,-0.011965395
GO:0016404,-0.0126005765
GO:0102250,-0.016115364
GO:0004693,-0.016160987
GO:0005001,-0.01633923
GO:0008376,-0.016445851
GO:0004459,-0.017113209
GO:0004177,-0.017202875
GO:0140346,-0.018695086
GO:0001515,-0.019157412
GO:0034875,-0.019171976
GO:0032027,-0.021286808
GO:0019957,-0.02175518
GO:0047627,-0.022950022
GO:0005160,-0.02307161
GO:0004084,-0.030208362
GO:0048487,-0.030356156
GO:0031489,-0.030654814
GO:0019903,-0.031402875
GO:0030060,-0.03149609
GO:0000030,-0.03229901
GO:0004033,-0.03264533
GO:0005130,-0.03276842
GO:0004866,-0.03478649
GO:0090555,-0.036124665
GO:0001665,-0.037158534
GO:0047834,-0.038141005
GO:0004197,-0.039195307
GO:0043015,-0.04311942
GO:0004222,-0.04476661
GO:0005068,-0.04524033
GO:0008235,-0.045604307
GO:0005136,-0.048298944
GO:0016015,-0.055255447
GO:0004089,-0.06649947
GO:0004715,-0.08142442
GO:0045499,-0.0949098
GO:0004843,-0.09996273
GO:0001222,-0.11052573
GO:0008140,-0.15825534
GO:0031883,-0.19388275
GO:0042288,-0.23289205
GO:0061629,-0.3712514
